,distributed_link_id,persona_category,distributed_link_category,distributed_link_author,rec_category,rec_author,isTopCount_persona,prop_persona,isMajorityCount_persona,isFirst3Position_persona,isFirstPosition_persona,propSameAuthor,isTopCount_dst,prop_dst,isMajorityCount_dst,isFirst3Position_dst,isFirstPosition_dst,propSameAuthor_persona,propSameAuthor_dst
0,7238391829421395243,beauty,,leah.givestipss,"['other', None, None, None, None, None, None, None]","['rileyscallon', None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,True,0.0,False,True,False,0.0,0.0
1,7238391829421395243,control,,leah.givestipss,"['sports', None, 'beauty', 'sports', 'other', 'beauty', 'sports', 'sports']","['denizms3_', None, 'good.creation', 'snookerchamp1', 'alyssaberryxx', 'elreydelospisos', 'penivo', 'tylkibas.volleyball']",False,0.0,False,False,False,0.0,False,0.0,False,True,False,0.0,0.0
2,7238391829421395243,society,,leah.givestipss,"['other', 'other', 'other', 'society', 'other', 'other', 'other', None]","['johayn.jumma', 'millenaeli', 'manu.gutierre8', 'cbseveningnews', 'fakir.1999', 'isadora_.nunes', 'iy__m3', 'mediimaro']",False,0.14285714285714285,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
3,7238391829421395243,sports,,leah.givestipss,"['other', 'other', 'other', None, None, 'other', 'other', 'other']","['iamnzae', 'nonbeatsz', 'icafabria', None, None, 'kanzakianna36', 'nonbeatsz', 'nonbeatsz']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
4,7287664074081586438,beauty,sports,taylerfit,"['sports', 'sports', 'sports', 'beauty', 'sports', 'sports', 'other', 'other']","['taylerfit', 'taylerfit', 'taylerfit', 'packjower', 'taylerfit', 'taylerfit', 'taylerfit', 'strider5gum0']",False,0.125,False,False,False,0.75,True,0.625,True,True,True,0.75,0.75
5,7287664074081586438,control,sports,taylerfit,"['sports', 'other', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports']","['taylerfit', 'taylerfit', 'taylerfit', 'taylerfit', 'taylerfit', 'taylerfit', 'taylerfit', 'taylerfit']",False,0.0,False,False,False,1.0,True,0.875,True,True,True,1.0,1.0
6,7287664074081586438,society,sports,taylerfit,"['sports', 'sports', 'sports', 'other', 'other', 'sports', 'society', 'other']","['taylerfit', 'taylerfit', 'taylerfit', 'taylerfit', 'bidenhq', 'taylerfit', 'abc7newsbayarea', 'userj10konrzrz']",False,0.125,False,False,False,0.625,True,0.5,False,True,True,0.625,0.625
7,7287664074081586438,sports,sports,taylerfit,"['sports', 'other', 'sports', 'sports', 'beauty', 'sports', 'sports', 'other']","['taylerfit', 'taylerfit', 'taylerfit', 'taylerfit', 'elin_wonyoungsim', 'taylerfit', 'taylerfit', 'wormarij']",True,0.625,True,True,True,0.75,True,0.625,True,True,True,0.75,0.75
8,7288851506059660590,beauty,beauty,aylennpark,"['other', 'beauty', 'other', 'other', None, 'beauty', None, 'other']","['aylennpark', 'aylennpark', 'aylennpark', 'aylennpark', None, 'aylennpark', None, 'windpress']",False,0.3333333333333333,False,True,False,0.8333333333333334,False,0.3333333333333333,False,True,False,0.8333333333333334,0.8333333333333334
9,7288851506059660590,control,beauty,aylennpark,"['other', 'beauty', 'other', None, None, 'beauty', 'beauty', None]","['aylennpark', 'aylennpark', 'aylennpark', None, None, 'user2940569200288', 'aylennpark', None]",False,0.0,False,False,False,0.8,True,0.6,True,True,False,0.8,0.8
10,7288851506059660590,society,beauty,aylennpark,"['other', 'other', 'beauty', 'other', 'other', None, 'beauty', None]","['j.huhh', 'yezyeji', 'aylennpark', 'aylennpark', 'aylennpark', 'smalltiger0510', 'nurul_zakirah', None]",False,0.0,False,False,False,0.42857142857142855,False,0.3333333333333333,False,True,False,0.5,0.5
11,7288851506059660590,sports,beauty,aylennpark,"['other', None, None, 'other', 'beauty', 'other', 'other', 'beauty']","['aylennpark', None, None, 'tu_amor_isacc', 'gene_01.2', 'el_vaquero_sonorense', 'brahyan_rosales', 'aylennpark']",False,0.0,False,False,False,0.3333333333333333,False,0.3333333333333333,False,False,False,0.3333333333333333,0.3333333333333333
12,7308812062598237473,beauty,sports,lucia.mikusova,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['buodq.yt', 'buodq.yt', 'patheticplayer', 'anthomnia', 'kikakiim', 'dallasmavs', 'jamacain.frais28', 'raeganspoetry']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
13,7308812062598237473,control,sports,lucia.mikusova,"['sports', 'sports', 'other', 'other', 'other', 'other', 'sports', 'other']","['braxtonpoolpowers', 'jeremy_littel', 'bose_baby28', 'xoecurly', 'anabelangusa', 'crafts_school', 'aesthetics44447', 'hey_zhazi']",False,0.0,False,False,False,0.0,False,0.375,False,True,True,0.0,0.0
14,7308812062598237473,society,sports,lucia.mikusova,"['society', 'society', 'sports', 'other', None, 'other', None, None]","['americafirst617', 'sbsnews_au', 'anshucr.7', 'aljazeeraenglish', 'overtime', 'jimmykimmellive', None, None]",False,0.4,False,True,True,0.0,False,0.2,False,True,False,0.0,0.0
15,7308812062598237473,sports,sports,lucia.mikusova,"['sports', None, 'other', 'sports', 'other', None, 'other', 'beauty']","['ag_soccer', None, 'madi_3026', 'patmcafeeshowofficial', 'ash_lay', 'nuhuayagiofficial', 'rishad2087', 'rocio.fandio1']",False,0.3333333333333333,False,True,True,0.0,False,0.3333333333333333,False,True,True,0.0,0.0
16,7321696277274610990,beauty,beauty,minhanhhh_3,"['other', None, None, None, None, None, None, None]","['atomictwins', None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
17,7321696277274610990,control,beauty,minhanhhh_3,"['other', 'other', 'other', 'other', None, None, 'beauty', 'beauty']","['louis.lucas29', 'iam.truxxy', 'chequanlaosi', 'lwinlwinaung952', None, None, 'violet.world.salon1', 'hamzao0']",False,0.0,False,False,False,0.0,False,0.3333333333333333,False,False,False,0.0,0.0
18,7321696277274610990,society,beauty,minhanhhh_3,"['beauty', 'other', 'other', 'other', 'society', 'other', None, 'society']","['aldmej', 'aldhafee1', '9b.sadyk.sydykoov', 'jessy_carvalho7', 'meidastouch', 'iw7ia', None, '_annieelise']",False,0.2857142857142857,False,False,False,0.0,False,0.14285714285714285,False,True,True,0.0,0.0
19,7321696277274610990,sports,beauty,minhanhhh_3,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
20,7321877936989146414,beauty,beauty,butternutbakery,"['beauty', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['tik_tyong', 'official_nct', 'tik_tyong', 'tik_tyong', 'boynextdoor_official', 'official_nct', 'official_nct', 'youdontknowme0460']",False,0.125,False,True,True,0.0,False,0.125,False,True,True,0.0,0.0
21,7321877936989146414,control,beauty,butternutbakery,"['beauty', 'beauty', 'beauty', 'beauty', 'other', 'other', 'other', 'other']","['butternutbakery', 'butternutbakery', 'butternutbakery', 'butternutbakery', 'saavinguppforheadless', 'steveetv2', 'calvingrindz', 'rachelchofloral']",False,0.0,False,False,False,0.5,True,0.5,False,True,True,0.5,0.5
22,7321877936989146414,society,beauty,butternutbakery,"['beauty', 'other', 'beauty', 'other', 'beauty', 'society', 'beauty', 'society']","['butternutbakery', 'thedailyshow', 'butternutbakery', 'novettebet', 'butternutbakery', 'bidenhq', 'butternutbakery', 'msnbc']",False,0.25,False,False,False,0.5,True,0.5,False,True,True,0.5,0.5
23,7321877936989146414,sports,beauty,butternutbakery,"['other', 'beauty', 'beauty', None, None, None, 'beauty', 'beauty']","['toyyii_', 'butternutbakery', 'butternutbakery', None, None, None, 'butternutbakery', 'butternutbakery']",False,0.0,False,False,False,0.8,True,0.8,True,True,False,0.8,0.8
24,7321883005050719534,beauty,beauty,brendaa.chan,"['other', 'other', 'sports', 'other', 'other', 'other', 'other', 'sports']","['joyydesign', 'candynerdzz', 'mk3volleyball', 'yurizingod0', 'hearts2miraaa', 'user262803695697', 'whatthesmokes', 'ymdi0925']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
25,7321883005050719534,control,beauty,brendaa.chan,"['other', None, 'other', 'other', 'other', 'other', 'other', 'beauty']","['mariahandbill', 'x.elkev', 'justjordan33', 'trixceo', 'keemokazi', 'mmmjoemele', 'zeddywill', 'silb0017']",False,0.0,False,False,False,0.0,False,0.14285714285714285,False,False,False,0.0,0.0
26,7321883005050719534,society,beauty,brendaa.chan,"['other', 'other', 'other', 'society', 'society', None, 'other', 'other']","['joel.zdn.019.2', 'talhabakirr', 'kindbeaz_254', 'aljazeeraenglish', 'abcworldnews', None, 'bestdhulwla0786', 'straitstimes']",False,0.2857142857142857,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
27,7321883005050719534,sports,beauty,brendaa.chan,"['beauty', 'other', 'sports', None, 'beauty', 'beauty', 'other', 'beauty']","['miriamn64', 'chickenhappyhour', 'j.billiard3', None, 'arty_zubkov', 'miriamn64', 'miriamn64', 'miriamn64']",False,0.14285714285714285,False,True,False,0.0,True,0.5714285714285714,True,True,True,0.0,0.0
28,7322185040853617921,beauty,beauty,kaivaugha,"['other', 'other', 'other', 'beauty', 'other', 'other', None, 'other']","['zenontech', 'karutaclan', 'leleolopezz', 'rouhlaazizi33', 'cheappickle.tv', 'kaydeniskold', 'joeliethebarber', 'isadora_.nunes']",False,0.14285714285714285,False,False,False,0.0,False,0.14285714285714285,False,False,False,0.0,0.0
29,7322185040853617921,control,beauty,kaivaugha,"['other', 'other', 'other', 'other', 'other', 'beauty', None, None]","['zenontech', 'xiavigor__', 'techinfo001', 'c5teve', 'phoebevandonselaar_', 'kaivaugha', None, None]",False,0.0,False,False,False,0.16666666666666666,False,0.16666666666666666,False,False,False,0.16666666666666666,0.16666666666666666
30,7322185040853617921,society,beauty,kaivaugha,"['sports', None, 'other', 'society', 'other', 'society', None, None]","['drsiyabmd', 'dailymail', 'povpierce', 'cbseveningnews', 'victorgonzalez5113', 'abcworldnews', None, None]",False,0.4,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
31,7322185040853617921,sports,beauty,kaivaugha,"['other', 'other', 'sports', 'other', 'other', 'other', 'other', 'other']","['vinns.roblox', 'h7zenx', 'alexramostraining', 'sundayssheart', 'mm2.sea', 'nikcski', 'yorkiebun', 'goktubenn']",False,0.125,False,True,False,0.0,False,0.0,False,False,False,0.0,0.0
32,7322216236874616071,beauty,beauty,kbootyjenny,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['mom_leo_', 'david_jung_05', 'kbootyjenny', 'chickenhappyhour', 'jz_savage21', 'shablevskiy', 'jiffyvfx', 'imqlode']",False,0.0,False,False,False,0.125,False,0.0,False,False,False,0.125,0.125
33,7322216236874616071,control,beauty,kbootyjenny,"['other', 'sports', 'beauty', 'other', None, 'other', 'other', 'beauty']","['top.videosoficial', 'j.billiard3', 'arty_zubkov', 'kbootyjenny', None, 'robfaf', 'yoleendadong', 'wndrywall']",False,0.0,False,False,False,0.14285714285714285,False,0.2857142857142857,False,True,False,0.14285714285714285,0.14285714285714285
34,7322216236874616071,society,beauty,kbootyjenny,"['other', 'other', 'beauty', 'other', None, None, 'other', 'other']","['tahirbaloch2323', 'perle.rare084', 'sophia_j0hnson', 'kbootyjenny', 'kiasha.sthole', 'michaelsolakiewicz', 'gulsahelif0441', 'babacanbaba3866']",False,0.0,False,False,False,0.125,False,0.16666666666666666,False,True,False,0.16666666666666666,0.16666666666666666
35,7322216236874616071,sports,beauty,kbootyjenny,"['other', 'other', 'beauty', 'other', 'other', 'other', 'other', None]","['enwyadi', 'adeeeeeval', 'xphenelope', 'kbootyjenny', 'nonbeatsz', 'amouriori', 'frustratingallday', 'keomilols']",False,0.0,False,False,False,0.125,False,0.14285714285714285,False,True,False,0.14285714285714285,0.14285714285714285
36,7322217259160620331,beauty,beauty,avery22w,"['other', 'other', None, 'other', 'other', 'other', 'other', 'other']","['riize_official', 'official_nct', None, 'official_nct', 'riize_official', 'official_nct', 'official_nct', 'official_nct']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
37,7322217259160620331,control,beauty,avery22w,"['other', 'beauty', None, 'beauty', 'other', 'beauty', None, None]","['traveltmz', 'avery22w', 'avery22w', 'avery22w', '.listl', 'avery22w', 'avery22w', 'avery22w']",False,0.0,False,False,False,0.75,True,0.6,True,True,False,1.2,1.2
38,7322217259160620331,society,beauty,avery22w,"['beauty', 'other', None, None, None, None, None, None]","['avery22w', 'movieclub48', None, None, None, None, None, None]",False,0.0,False,False,False,0.5,False,0.5,False,True,True,0.5,0.5
39,7322217259160620331,sports,beauty,avery22w,"['other', 'other', 'beauty', 'beauty', 'beauty', None, 'other', 'other']","['avatarworld357', 'kattyfloresadujar', 'avery22w', 'avery22w', 'avery22w', None, 'lil.baby4pf1', 'urihernandez55']",False,0.0,False,False,False,0.42857142857142855,False,0.42857142857142855,False,True,False,0.42857142857142855,0.42857142857142855
40,7322303826210458922,beauty,beauty,taylorhartmann_hair,"[None, 'beauty', 'beauty', 'beauty', 'beauty', None, 'beauty', 'other']","['looooooooch', 'taylorhartmann_hair', 'taylorhartmann_hair', 'taylorhartmann_hair', 'taylorhartmann_hair', 'christy12491', 'taylorhartmann_hair', 'capcut_4live']",True,0.8333333333333334,True,True,False,0.625,True,0.8333333333333334,True,True,False,0.8333333333333334,0.8333333333333334
41,7322303826210458922,control,beauty,taylorhartmann_hair,"['beauty', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty']","['taylorhartmann_hair', 'taylorhartmann_hair', 'taylorhartmann_hair', 'taylorhartmann_hair', 'taylorhartmann_hair', 'volferda_capsulehouse', 'bellamower', 'briohni']",False,0.0,False,False,False,0.625,True,1.0,True,True,True,0.625,0.625
42,7322303826210458922,society,beauty,taylorhartmann_hair,"['other', 'other', 'society', 'other', 'other', 'other', 'beauty', 'other']","['user7451589571247', 's4melezs', 'muhammaimran35', 'karlalalaaaaa', 'madurai.ponnu6', 'paperow', 'taylorhartmann_hair', 'jollidee_']",False,0.125,False,True,False,0.125,False,0.125,False,False,False,0.125,0.125
43,7322303826210458922,sports,beauty,taylorhartmann_hair,"['other', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty', 'beauty', 'other']","['ola.gold625', 'taylorhartmann_hair', 'npcbalance', 'taylorhartmann_hair', 'taylorhartmann_hair', 'taylorhartmann_hair', 'taylorhartmann_hair', 'abdiiseid3']",False,0.0,False,False,False,0.625,True,0.75,True,True,False,0.625,0.625
44,7322451384014507307,beauty,beauty,songofskin,"[None, 'sports', 'other', 'other', None, 'other', 'sports', 'sports']","['betasquad523', 'daaaaaaai__', 'ryan.trierweiler', 'official_nct', None, 'p1harmony', 'ipanda757', 'sardorbekk.1']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
45,7322451384014507307,control,beauty,songofskin,"['beauty', 'beauty', 'other', 'beauty', 'beauty', 'other', 'other', 'other']","['songofskin', 'connie01j', 'meggieb33', 'songofskin', 'songofskin', 'saschavan', 'editor_kz', 'reddriplove']",False,0.0,False,False,False,0.375,True,0.5,False,True,True,0.375,0.375
46,7322451384014507307,society,beauty,songofskin,"[None, 'other', 'other', 'other', None, None, 'other', 'society']","['hanahassan8982', 'kitwind', 'ameeer03003', 'jerilzo8', 'bubububi4', None, 'butterfly.bae5', 'irishtiffany18']",False,0.2,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
47,7322451384014507307,sports,beauty,songofskin,"[None, None, 'other', 'other', None, 'other', 'other', 'other']","['katyacath', 'silly_ranpo', 'fakedapraddo', 'sam533561', None, 'f04thing', 'dishaspamz06', 'nq2er_']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
48,7323797404011089198,beauty,beauty,thatfoodielyss,"['other', 'other', 'other', 'sports', 'other', 'other', 'other', 'other']","['beepteebopsyoutube', 'bubba_tc', 'xbioticz', 'whistle', 'issamezany', 'ceo_masterpiece', 'ryoshiiofficial', '6ixbuzztv']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
49,7323797404011089198,control,beauty,thatfoodielyss,"['other', 'sports', 'sports', 'other', 'other', 'beauty', 'sports', 'beauty']","['ployppatra', 'j.billiard3', 'j.billiard3', 'milo.504.23', 'boxingalleymike', 'islandgal_5homedecor', 'j.billiard3', 'thatfoodielyss']",False,0.0,False,False,False,0.125,False,0.25,False,False,False,0.125,0.125
50,7323797404011089198,society,beauty,thatfoodielyss,"[None, 'society', 'society', 'other', 'other', 'other', 'beauty', 'society']","[None, 'briantylercohen', 'bidenhq', 'abdulraheem92888', 'novettebet', 'lostmymarblesagain', 'soleloco', '60minutes']",True,0.42857142857142855,False,True,False,0.0,False,0.14285714285714285,False,False,False,0.0,0.0
51,7323797404011089198,sports,beauty,thatfoodielyss,"[None, 'sports', None, 'other', 'sports', 'beauty', 'other', 'beauty']","['joeliethebarber', 'j.billiard3', None, 'alyssaberryxx', 'j.billiard3', 'nutterbuttergear', 'wl_qoutes', 'sscoliosiss.brace']",True,0.3333333333333333,False,True,False,0.0,True,0.3333333333333333,False,False,False,0.0,0.0
52,7323968997601611054,beauty,sports,y0mads,"['other', 'other', 'other', None, 'other', 'other', 'other', 'other']","['official_nct', 'official_nct', 'tik_tyong', 'official_wayv', 'istent_theboyz', 'riize_official', 'official_nct', 'official_nct']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
53,7323968997601611054,control,sports,y0mads,"['other', None, 'beauty', 'other', 'other', None, 'other', 'other']","['paopardo03', 'marii.ctss', 'mr_monet1', 'nahr1526', 'ayayuska', 'i.am.bangladesh6', 'arslan_dera_wala_4', 'robomon01']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
54,7323968997601611054,society,sports,y0mads,"['other', 'society', None, 'society', 'society', None, 'society', 'society']","['bersamayou', 'msnbc', None, 'msnbc', 'cbsnews', 'thenationalnews', 'aljazeeraenglish', 'abcnews']",True,0.8333333333333334,True,True,False,0.0,False,0.0,False,False,False,0.0,0.0
55,7323968997601611054,sports,sports,y0mads,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['isadora_.nunes', 'isadora_.nunes', 'isadora_.nunes', 'nickfrc', 'madu.adamowski', 'juliadouradoo', 'isadora_.nunes', 'melissamartins12']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
56,7324389475226799402,beauty,beauty,nicoleisgod,"['beauty', 'beauty', 'beauty', 'other', 'beauty', 'other', 'other', 'beauty']","['nicoleisgod', 'nicoleisgod', 'nicoleisgod', 'nicoleisgod', 'nicoleisgod', 'nicoleisgod', 'nicoleisgod', 'nicoleisgod']",True,0.625,True,True,True,1.0,True,0.625,True,True,True,1.0,1.0
57,7324389475226799402,control,beauty,nicoleisgod,"['beauty', 'beauty', 'other', 'beauty', None, None, None, None]","['nicoleisgod', 'nicoleisgod', 'nicoleisgod', 'nicoleisgod', None, None, None, None]",False,0.0,False,False,False,1.0,False,0.75,True,True,True,1.0,1.0
58,7324389475226799402,society,beauty,nicoleisgod,"['beauty', 'other', 'other', 'beauty', 'other', 'beauty', 'beauty', 'other']","['nicoleisgod', 'nicoleisgod', 'user91263147355932', 'nicoleisgod', 'kornisik_yura', 'nicoleisgod', 'nicoleisgod', 'aleskerov_95']",False,0.0,False,False,False,0.625,True,0.5,False,True,True,0.625,0.625
59,7324389475226799402,sports,beauty,nicoleisgod,"[None, 'other', 'beauty', 'other', 'other', 'beauty', 'beauty', 'sports']","[None, 'i.luv.kaylareed', 'nicoleisgod', 'busy._pawss', 'nicoleisgod', 'nicoleisgod', 'nicoleisgod', 'bleacherreport']",False,0.14285714285714285,False,False,False,0.5714285714285714,True,0.42857142857142855,False,True,False,0.5714285714285714,0.5714285714285714
60,7324472966975196458,beauty,sports,overtimeboxing,"['other', 'sports', 'other', 'other', 'sports', 'other', 'other', 'other']","['rileyscallon', 'overtimeboxing', 'strider5gum0', 'cheappickle', 'overtimeboxing', 'tyrecordslol', 'papachestyp', 'millenaeli']",False,0.0,False,False,False,0.25,False,0.25,False,True,False,0.25,0.25
61,7324472966975196458,control,sports,overtimeboxing,"['sports', 'sports', 'other', 'other', 'other', 'other', None, None]","['overtimeboxing', 'overtimeboxing', 'capcut_editor_27', 'zamzamelectronicoffical', 'baena_mtz14', 'candace.reacts', None, None]",False,0.0,False,False,False,0.3333333333333333,False,0.3333333333333333,False,True,True,0.3333333333333333,0.3333333333333333
62,7324472966975196458,society,sports,overtimeboxing,"['sports', 'other', 'sports', 'other', 'other', 'other', None, 'other']","['overtimeboxing', 'antonrubaclini_', 'overtimeboxing', 'juliadouradoo', 'kkjbl.tv', 'dailymail', None, 'onemanstake']",False,0.0,False,False,False,0.2857142857142857,False,0.2857142857142857,False,True,True,0.2857142857142857,0.2857142857142857
63,7324472966975196458,sports,sports,overtimeboxing,"['sports', None, None, 'other', 'other', 'beauty', 'sports', 'other']","['overtimeboxing', None, None, 'sakurakun184', 'chrystalmartin13', 'user34191393', 'overtimeboxing', 'l__freefire']",False,0.3333333333333333,False,True,True,0.3333333333333333,False,0.3333333333333333,False,True,True,0.3333333333333333,0.3333333333333333
64,7324528286183345454,beauty,beauty,zambriiy,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['craigasm', 'riize_official', 'kickswithfrank', 'banmeaow', 'official_nct', '.kenzielewis', 'official_nct', 'aespa_official']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
65,7324528286183345454,control,beauty,zambriiy,"['other', 'other', None, 'other', 'beauty', 'other', 'beauty', 'other']","['phar_deh20', 'bambi.jerrythepanda', None, 'arabellaandroseofficial', 'lidializbethlande4', 'merkafilms', 'nametho171', 'teeniechang']",False,0.0,False,False,False,0.0,False,0.2857142857142857,False,False,False,0.0,0.0
66,7324528286183345454,society,beauty,zambriiy,"[None, 'other', 'sports', 'other', 'other', 'other', 'other', 'other']","['willows_quads', 'za.ad1', 'thepakistannews', 'uaeprince0', '.kenzielewis', 'juega_adrian', '__wan_daa', 's3xca']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
67,7324528286183345454,sports,beauty,zambriiy,"['other', 'other', 'sports', 'other', 'other', 'sports', 'other', 'other']","['phar_deh20', 'daytonmodderman', 'itz_luis.herz', 'iwantacinnamonroll', '_lost_kite_', 'lamainethetrain', 'molly.andriley', '444_brandon3']",False,0.25,False,True,False,0.0,False,0.0,False,False,False,0.0,0.0
68,7324808052903873834,beauty,beauty,whitneyysimmons,"['other', 'sports', 'other', 'other', 'other', 'other', 'other', 'other']","['cozycabinstudios', 'whitneyysimmons', 'whitneyysimmons', 'ikuzomundo', '_angelomarasigan', 'erinrummins', 'katlynnxx_', 'fe4rar3a']",False,0.0,False,False,False,0.25,False,0.0,False,False,False,0.25,0.25
69,7324808052903873834,control,beauty,whitneyysimmons,"['other', 'sports', 'beauty', None, None, None, None, None]","['whitneyysimmons', 'whitneyysimmons', 'whitneyysimmons', None, None, None, None, None]",False,0.0,False,False,False,1.0,False,0.3333333333333333,False,True,False,1.0,1.0
70,7324808052903873834,society,beauty,whitneyysimmons,"['sports', None, 'other', 'beauty', 'society', 'society', 'other', None]","['whitneyysimmons', 'milkywayjuju1', 'whitneyysimmons', 'whitneyysimmons', 'cbsmornings', 'msnbc', 'whitneyysimmons', 'michaelsolakiewicz']",True,0.3333333333333333,False,False,False,0.5,False,0.16666666666666666,False,False,False,0.6666666666666666,0.6666666666666666
71,7324808052903873834,sports,beauty,whitneyysimmons,"['sports', 'beauty', 'other', 'other', 'other', 'other', 'other', 'sports']","['whitneyysimmons', 'whitneyysimmons', 'whitneyysimmons', 'hypmanpapperboy', 'saqibmurshid302', 'saqibmurshid302', 'saqibmurshid302', 'shahidsaggar88']",False,0.25,False,True,True,0.375,False,0.125,False,True,False,0.375,0.375
72,7325171122000055598,beauty,beauty,_giannalove,"['other', 'beauty', 'other', 'beauty', None, 'other', 'other', 'other']","['certified_hassan', 'nsw.trainvlogs', 'zachking', 'user1013040614268', 'riize_official', 'sugaritumanisss', '_giannalove', 'deboraseoane']",False,0.2857142857142857,False,True,False,0.125,False,0.2857142857142857,False,True,False,0.14285714285714285,0.14285714285714285
73,7325171122000055598,control,beauty,_giannalove,"['other', 'beauty', 'other', 'other', 'other', 'beauty', 'beauty', 'other']","['_giannalove', '_giannalove', 'josiealesch', '_giannalove', '_giannalove', '_giannalove', '_giannalove', 'marvilla_2007']",False,0.0,False,False,False,0.75,False,0.375,False,True,False,0.75,0.75
74,7325171122000055598,society,beauty,_giannalove,"['other', 'beauty', 'other', 'other', 'other', None, None, 'beauty']","['user6610103488453', '_giannalove', 'useradejoke43', 'ilassabelem07', '_giannalove', 'dailywire', 'fq2001', '_giannalove']",False,0.0,False,False,False,0.375,False,0.3333333333333333,False,True,False,0.5,0.5
75,7325171122000055598,sports,beauty,_giannalove,"['other', 'other', 'other', 'beauty', 'other', 'other', 'beauty', 'other']","['wsgwitit20', '_giannalove', 'itsyaboyaustin4', '_giannalove', 'marvilla_2007', 'volleyball__worlddd', 'mhiz.gladys0', 'user3026964558013']",False,0.0,False,False,False,0.25,False,0.25,False,False,False,0.25,0.25
76,7325175869620817198,beauty,beauty,natviolette,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
77,7325175869620817198,control,beauty,natviolette,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
78,7325175869620817198,society,beauty,natviolette,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
79,7325175869620817198,sports,beauty,natviolette,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
80,7325472083813666091,beauty,society,themaybeseanc,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['flopzy_topzy', 'finniog', 'cheappickle.tv', 'tinymacdude', 'leejunho616', 'ixclfy', 'helenaarangel_', 'warmilo']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
81,7325472083813666091,control,society,themaybeseanc,"['other', 'other', None, None, None, None, None, None]","['mia.lopezzzz0', 'jordanflon', None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
82,7325472083813666091,society,society,themaybeseanc,"['other', 'beauty', 'other', None, None, 'other', 'society', None]","['lee_coreee', '6tee9yne', 'casa.dos.adoradores', None, None, 'ubaidullahprince007', 'lisaremillard', None]",False,0.2,False,False,False,0.0,False,0.2,False,False,False,0.0,0.0
83,7325472083813666091,sports,society,themaybeseanc,"[None, 'other', 'other', 'other', 'other', 'other', 'other', None]","[None, 'nonnnbiri', 'intotx_', 'capcut_countrymusic', 'rudy.dot.70', 'luzmarygarciaestrada', 'phayou75', 'si_soy_yuli16']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
84,7325818979757411616,beauty,beauty,sarastreetfood,"['other', 'other', 'other', 'other', None, 'other', 'other', 'other']","['official_nct', 'official_nct', 'official_nct', 'official_nct', 'official_nct', 'official_nct', 'official_nct', 'official_nct']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
85,7325818979757411616,control,beauty,sarastreetfood,"['other', 'beauty', 'sports', 'other', None, None, None, None]","['dirtbikeliver', 'raybellahairke', 'bobby.yankee', 'movieclub48', None, None, None, None]",False,0.0,False,False,False,0.0,False,0.25,False,True,False,0.0,0.0
